label1,label2,title,label1_number,label2_number
emotion,emotion**marriage,|夫妻十年，为了一个夜总会的女孩，他要和我离婚，我该怎么办？,6,22
emotion,emotion**marriage,|曾跳芭蕾6年，因被大21岁男友抛弃引争议，今嫁二婚男星获幸福,6,22
news_entertainment,news_entertainment**gossip,|赵丽颖又演精神分裂？Angelababy遇强敌了！,4,12
news_entertainment,news_entertainment**film_tv,|一个百岁老太太和年轻小伙子们的爱情故事,4,33
news_car,news_car**SUV,|虽是自主车，但它们都算是混血吧,3,26
emotion,emotion**jitang,|人生岁月感悟--感恩坚持  幸福知足,6,3
news_car,news_car**other,|国内公认最难开的5款车，有开过的举手！,3,30
news_culture,news_culture**reading,|盘点国内文学思想价值比较高的影视大剧,0,24
emotion,emotion**jitang,|交朋友是为了取悦自己，而不是给自己添堵！,6,3
news_culture,news_culture**art,|龙应台：什么是真正的“国际化”,0,17
news_culture,news_culture**other,|令郁达夫徘徊不忍离去的歙县三阳村,0,18
news_fashion,news_fashion**luxury,|野村周平 × DIESEL | 春の骚动,5,14
news_fashion,news_fashion**cosmetology,|这家自酿酒馆藏龙卧虎，用香奈儿香水的大马士革玫瑰露自制起泡酒,5,2
news_entertainment,news_entertainment**music,|谢霆锋太宠王菲 娱乐圈最高级的秀恩爱方式 他天天带身上,4,31
news_car,news_car**car_usage,|汽车上的红丝带容易引起这些麻烦事！,3,8
news_car,news_car**new_energy_car,|直击CIBF2016电池技术交流展会,3,0
news_finance,news_finance**investment,|美、日、俄、香港房地产都破灭了，我们软着陆的希望有多大？,2,5
news_culture,news_culture**reading,|肺部磨玻璃影的自白诗: 我喜欢呼吸幽香的雾霾!,0,24
news_culture,news_culture**art,|博图志 | 这几件宝贝你在国博肯定没见过！（上）,0,17
news_baby,news_baby**baby_nurturing,|家长们注意！孩子不可不知的自动门、旋转门注意事项,1,9
emotion,emotion**affection,|恋上同星座，是喜还是悲,6,6
news_finance,news_finance**business_management,|拥抱作物解决方案时代 开启湘万丰联盟新华章,2,35
news_car,news_car**SUV,|自主SUV官降：自相残杀or抱团取暖,3,26
emotion,emotion**marriage,|分手/离婚后明星对子女态度大不同 或为之净身出户或不闻不问！,6,22
news_fashion,news_fashion**luxury,|邓超——被演戏拖累的歌手？其实被拖累还有逗比与时尚细胞,5,14
news_finance,news_finance**entrepreneurship,|王凯歆:神奇百货成立一年里，我几乎经历了创业所有该遇到的坑,2,19
digital,digital**cellphone,|小米并非绝佳选择，这几款性价比旗舰或许更适合你,7,32
news_entertainment,news_entertainment**film_tv,|岛娱第10期：他是去年火爆的和尚，日本新一代小天王！,4,33
news_fashion,news_fashion**other,|今夏最俏皮的选择：Furla Metropolis 小包包,5,20
digital,digital**other,|只需简单几步，让你的小米净化器也拥有新风系统功能,7,23
digital,digital**cellphone,|它可能是“最便宜的小米续航神机”：4100毫安，不足700元,7,32
news_finance,news_finance**other,|开心网“卖身”：逆水行舟，不进则退,2,16
news_finance,news_finance**other,|缠论解盘（6.19）,2,16
news_baby,news_baby**baby_growth,|惩罚孩子的5个绝招，巧妙不伤感情，看过的妈妈都收藏了,1,1
news_entertainment,news_entertainment**gossip,|张馨予工作室头像撞脸范冰冰，还放张馨予不正经照片！,4,12
news_finance,news_finance**financing,|英国脱欧对你的影响，这10条建议就够了,2,21
news_baby,news_baby**baby_nurturing,|给孩子备的年货就应该是安全的！,1,9
emotion,emotion**marriage,|杨幂刘恺威是否离婚光说没用，看这组图就说明一切,6,22
news_fashion,news_fashion**cosmetology,|美妆博主们到底是喜欢大牌多一点还是平价多一点？,5,2
news_culture,news_culture**reading,|让美国大学生读懂唐诗宋词——专访美国伊利诺伊大学教授蔡宗齐,0,24
news_fashion,news_fashion**dressing,|瘦下来的她真的有点美，穿上这些长裙让人移不开眼！,5,25
digital,digital**cellphone,|iPhone 6s将变厚，你还会爱吗？,7,32
news_finance,news_finance**business_management,|乐视手机不玩饥饿营销，小米魅族都怕了,2,35
news_finance,news_finance**financing,|Apple Pay的对手是支付宝么？,2,21
digital,digital**coolplay,|除了吐槽，也要看到苹果新耳机其实真的很强大,7,7
news_entertainment,news_entertainment**other,|投资人变身艺人 跨界男团VP1携首张EP《VP One》出道,4,11
news_entertainment,news_entertainment**gossip,|无论是不是情人节，这些娱乐CP已经虐狗了！,4,12
news_entertainment,news_entertainment**film_tv,|吴谨言饰演的这角色虽美但惹人厌，总害舒畅又死缠陈键锋,4,33
news_finance,news_finance**other,|买保险要注意的原则！,2,16
digital,digital**other,|想让乞丐版再战一年的利器，你应该看看这个,7,23
news_baby,news_baby**baby_nurturing,|父母应该知道的，孩子的最佳生长模式,1,9
emotion,emotion**affection,|你何必要补上那句刺人而又多余的话？,6,6
news_culture,news_culture**art,|快来参加吧！河南首届儿童消防竞赛征稿启事来啦，奖品丰厚哦~~~,0,17
news_culture,news_culture**art,|美丽乡愁 风物大理｜遇见6块大理石老屏,0,17
news_finance,news_finance**entrepreneurship,|95后携276万杀入餐饮业，这些年轻创客都在布什么局？,2,19
news_culture,news_culture**art,|现场直击——凯迪拉克闪耀2016保利华谊天辰之夜,0,17
news_baby,news_baby**pregnancy,|多吃柚子吧！祛斑！抗皱！减肥！好处多得惊人！,1,10
news_baby,news_baby**baby_growth,|凡是把孩子放第一位的，这个家庭多半是悲剧,1,1
news_culture,news_culture**other,|写给湖南的情书 （征文大赛作品秀）,0,18
news_culture,news_culture**reading,|锦绣周末｜聚与散的必然——宝黛的爱情悖论,0,24
news_baby,news_baby**baby_nurturing,|小儿秋季腹泻，它是罪魁祸首,1,9
emotion,emotion**jitang,|你能成为“左手画方，右手画圆”的人吗？,6,3
emotion,emotion**affection,|因为得不到我而分手的男友，我该用性挽留他吗？,6,6
digital,digital**other,|全网首发，乐Pro3高清图赏，看乐视如何再次超越苹果,7,23
news_entertainment,news_entertainment**music,|用生命把舞台走成T台的张靓颖和蔡依林,4,31
news_baby,news_baby**baby_growth,|二胎妈妈自述：决定生只是万难的开始,1,1
news_culture,news_culture**reading,|哲学大师课——懒惰和抑郁,0,24
digital,digital**photography,|暴力“肢解”尼康D4,7,4
news_finance,news_finance**investment,|上海移动大会展馆行（1）：运营商，夕阳品牌继续自救,2,5
news_finance,news_finance**financing,"|马云的""电子商务""为何会消失？淘宝将被淘汰？",2,21
news_baby,news_baby**baby_growth,|家长看过来！千万别放手太早，识字的孩子更需要亲子阅读！,1,1
news_car,news_car**luxury_car,|动力十足，魅力四射：捷豹XE,3,27
news_car,news_car**car_usage,|老婆送车去做保养，收获车内“意外之财”，老公好尴尬！,3,8
news_car,news_car**SUV,|十月推荐：10万元的自主SUV,3,26
news_finance,news_finance**investment,|大众要超越比亚迪 做世界第一,2,5
news_baby,news_baby**baby_growth,|孩子贪玩不爱学习?教你如何激发他的学习上进心,1,1
news_entertainment,news_entertainment**film_tv,|《暗杀》：你美你有理，你萌你正义。,4,33
emotion,emotion**marriage,|长恨街///我们最后的情书，是你的结婚喜帖,6,22
news_finance,news_finance**investment,|证监会：“杠杆放松”是误读 | 晚安心愉,2,5
news_fashion,news_fashion**dressing,|五万块的开衫，倪妮穿上美翻天，杨幂穿却显邋遢，气质差了一大截,5,25
news_fashion,news_fashion**luxury,|你是否看出《比利·林恩的中场战事》中，李安暗藏的玄机？,5,14
news_car,news_car**car_usage,|影响驾车安全多种“最”！,3,8
news_car,news_car**car_usage,|“看海”不忘水泡车 匠人理赔知识开讲！,3,8
news_culture,news_culture**other,|甘肃天水赵天侠篆刻作品,0,18
digital,digital**cellphone,|乐视乐2 pro没货？那真坑了小米5魅族pro6！,7,32
news_culture,news_culture**art,|五千年文博园第六届“二月二·龙抬头”祈福节即将盛大开启,0,17
emotion,emotion**marriage,|外遇的真正意义，在于成长,6,22
digital,digital**cellphone,|三星“爆炸门”之后，Iphone6S系列手机也不淡定,7,32
news_entertainment,news_entertainment**other,|易烊千玺勤奋又让人心疼？,4,11
news_culture,news_culture**art,|倒计时③天 | 《睡美人》&《天鹅湖》电子节目册（内含福利）,0,17
news_car,news_car**other,|2016汽车安全中国行，首站南阳即将启程！,3,30
news_car,news_car**new_energy_car,|小牛电动凭重新定义两轮出行，强势上榜《快公司》最具创新力企业,3,0
news_fashion,news_fashion**luxury,|除了颜值 你还需要腕间诱惑,5,14
news_fashion,news_fashion**dressing,|巴西国宝吉赛尔·邦辰亮相里约奥运会开幕式( 图),5,25
news_culture,news_culture**reading,|要做就做那种连上帝都不忍心他死去的人,0,24
news_fashion,news_fashion**dressing,|范冰冰最近颜值像老气的黄脸婆，深蓝透视裙穿的相当吃力！,5,25
news_finance,news_finance**entrepreneurship,|晨兴资本 · 刘凯 ：创业公司逃不开的四大竞争领域,2,19
news_entertainment,news_entertainment**other,|王俊凯作为歌手报考北电表演专业？竟是因为他的一句话！,4,11
emotion,emotion**jitang,|是谁在这个季节种下千年的相思,6,3
digital,digital**cellphone,|秒杀iPhone？三星NOTE5配置再曝光,7,32
emotion,emotion**affection,|婚前到底要不要啪啪啪?｜也许是个伪命题,6,6
digital,digital**coolplay,|糖果盒连接电源线，带上它随时都能为手机充电,7,7
news_finance,news_finance**investment,|下岗工人炒股，如何从3000元炒到600万,2,5
emotion,emotion**affection,|恋爱讲究经济元素 与有钱女相处不能太计较,6,6
news_fashion,news_fashion**dressing,|40岁的李小冉与41岁的蒋勤勤，相差一岁，衣品差几条街！,5,25
news_culture,news_culture**art,|中国古筝大师王中山在东京 打造“花的盛宴”,0,17
digital,digital**cellphone,|曲面屏+骁龙835：小米6性价比十足，3月份发布！,7,32
emotion,emotion**affection,|我想给你写贺年片，可是……,6,6
news_culture,news_culture**reading,|清末怪杰”国学大师辜鸿铭之传奇,0,24
digital,digital**cellphone,|黄章疑似泄露新品，不做曲面屏，给用户一个千元之王！,7,32
news_car,news_car**new_energy_car,|李三：“新物种”FF91能否如期交付？,3,0
news_culture,news_culture**art,|你知道那些因素决定了绿松石的价格吗？,0,17
digital,digital**cellphone,|无需用券，低于官价，618值得关注的小米手机,7,32
emotion,emotion**affection,|什么样的男人适合“小强女”？,6,6
news_fashion,news_fashion**cosmetology,|你和网红只有一个晒包图的距离~,5,2
news_car,news_car**car_usage,|大暴雨天气骑摩托车，记住这些很重要,3,8
news_finance,news_finance**investment,|民生固收 - - 城投布局金控，机遇还是风险,2,5
news_entertainment,news_entertainment**other,|吴昕：心有沉香 何惧浮世,4,11
news_entertainment,news_entertainment**film_tv,|盘点电视剧中上元节的浪漫邂逅，美好的开始大多以悲剧收尾！,4,33
digital,digital**cellphone,|魅族平板曝光：金属机身+触摸按键，12月6日发布,7,32
digital,digital**coolplay,|赔850美刀！“掰断”20万大奥耳机的大爷，你还好吗？,7,7
digital,digital**cellphone,|魅族Pro6颜值逼人？且看黑色定制版iPhone6s开箱,7,32
news_culture,news_culture**other,|我的插花作品，有禅意吗,0,18
news_culture,news_culture**art,|西北大学现代学院交响乐团在延安和榆林举行慰问演出,0,17
news_culture,news_culture**other,|禹音禅宗：疯子投窗笑太痴,0,18
emotion,emotion**marriage,|哭来的的婚姻，最后怎样？,6,22
news_car,news_car**new_energy_car,|电动小车的未来 大众I.D概念车亮相2016巴黎车展,3,0
news_baby,news_baby**other,|什么是真正富养？这是我见过最好的回答！,1,15
news_fashion,news_fashion**luxury,|春宫表，古往今来的热门，不仅仅因为好色,5,14
digital,digital**coolplay,|听歌就交给专业的来干，琴歌HIFI无损MP3音乐播放器测评,7,7
news_baby,news_baby**baby_growth,|苏德中｜穷养儿富养女？别再错下去了！,1,1
emotion,emotion**affection,|女人的尺度，送给所有女同胞！,6,6
emotion,emotion**affection,|懂得最美，舍得才没有遗憾,6,6
news_entertainment,news_entertainment**film_tv,|厉害了我的哥，从国民校草到情话BOY唐山海，轮到张若昀开挂了,4,33
news_fashion,news_fashion**cosmetology,|头条指数｜今年最受瞩目的防晒霜就是它！,5,2
news_car,news_car**domestic_car,|国产最安全SUV竟然是它？长安CS75遇事故 乘客毫发无损！,3,34
news_baby,news_baby**pregnancy,|孕第十一周：小马奔腾,1,10
news_entertainment,news_entertainment**music,|杨幂游戏账号泄露 网曝倪妮井柏然情侣ID,4,31
news_culture,news_culture**reading,|微店预告:汝龙先生钤印本《契诃夫短篇小说选》,0,24
news_entertainment,news_entertainment**other,|影响剧大 第382弹《三生三世十里桃花》何为三生，何为三世？,4,11
news_baby,news_baby**baby_growth,|有了孩子以后，每次带他们出去吃饭都是一场战役,1,1
news_finance,news_finance**investment,|战舰收评:缩量十字星，蓄势只为向北行,2,5
news_baby,news_baby**baby_growth,|父母如何让孩子爱学习,1,1
